context,count
"nemesis aint as creepy as mr x   8 10",1
nemesis is a joke—how is mr x more persistent and threatening,1
better monster than the previous mr x he was fast and,1
had to appear scripted like mr x from re2 remake however,1
"joke  after how brilliantly mr x was implemented in the",1
re2 s remake gave us mr x which i d rather,1
isn t as persistent as mr x his boss fights are,1
compounded by the fact that mr x in the re2 remake,1
pre programmed boss fights unlike mr x in resident evil 2,1
good if nemesis worked like mr x in re2 remake if,1
trash bag man is meh mr x was cooler,1
the og game he used mr x s mechanic from the,1
more persistent and versatile than mr x to make up for,1
him feel less dynamic than mr x in re2 b writing,1
is way less terrifying than mr x who felt like a,1
is honestly much scarier than mr x from re2 simply because,1
don t listen to mr yum yum this game is,1
he s a beast unlike mr x in re2 who kind,1
really killed it for me mr x was so good cus,1
sense since he s basically mr x who was quite terrifying,1
advanced and terrifying stalker than mr x from resident evil 2,1
a terrifying dynamic stalker like mr x but instead he s,1
s more aggressive version of mr x from re2 comes off,1
"areas worse dismemberment than re2r mr x is more unpredictable and",1
not hold a candle to mr x from re2r had the,1
about him the difference between mr x and nemesis is that,1
is far more annoying than mr x but not any less,1
scripted boss encounter compared to mr x in re2 remake his,1
imposing at all compared to mr x in re2 the game,1
is a formidable evolution of mr x dynamically pushing players to,1
3 nemesis completely upstaged by mr x nemesis s only section,1
loses his scare factor unlike mr x from re2 remake •,1
me say right away the mr x effect from the second,1
players more than re2 s mr x was that the mixture,1
annoying not a threat like mr x where you actually have,1
didn t get enough of mr x hunting you down look,1
boss character like birkin or mr x the story tells you,1
an even scarier version of mr x constantly being a threat,1
scripted boss fights fans expected mr x level persistence instead he,1
same issue re2 had with mr x he was a boss,1
re3r nemesis is better than mr x re2r because you get,1
between the previous game s mr x and the live action,1
mr x isn t following me,1
the free roaming terror of mr x from re2 remake the,1
considering the re remake turned mr x a scripted enemy into,1
feels like a downgrade from mr x in some ways although,1
hardest mode is not scary mr x in re2 was so,1
to the original or even mr x from re2 additional modes,1
"and nemesis is worse than mr x still fun game ",1
the scariest of them all mr x in resident evil 3,1
is so much worse than mr x if someone asked me,1
literally this ain t nemesis mr x from re2r was way,1
liked the re2 remake and mr x was neither annoying nor,1
stalker enemy but i think mr x is more scary probably,1
actual jumpscare 3 i hate mr x 10 10 game,1
unlock dia lebih kuat dari mr x om neme ditembak roket,1
while the previous game had mr x chasing you around the,1
remake where we could outrun mr x you cant do the,1
is not a tyrant like mr x every chase with nemesis,1
remembers is underwhelming compared to mr x in re2 nemesis isn,1
s just me not enjoying mr x in re2 don t,1
of resident evil 2 s mr x however in the remake,1
game into a nightmare even mr x managed to make me,1
nemesis is an upgrade over mr x but also a downgrade,1
t hold a candle to mr x from resi 2 which,1
recurring villain in nemesis the mr x lookalike honestly it sucks,1
reducing the unpredictability that made mr x in re2 remake so,1
and unique very different from mr x nemesis s theme is,1
great but not stressful as mr x cjase in re2 remake,1
in a similar way to mr x which i really enjoyed,1
t apply the correct pressure mr x was scary but nemesis,1
some loud minority complained that mr x was too hard in,1
the same horror factor as mr x he still feels incredibly,1
re2 s excellent implementation of mr x nemesis is a massive,1
and not as imposing as mr x from resident evil 2,1
villain of this game like mr x from re2r but he,1
cool though i d take mr x over nemesis anytime of,1
the unpredictable threat of i mr x i from resident evil,1
in a well sense like mr x but in a way,1
best starker enemy topping even mr x and the fact that,1
no chance to escape i mr x i in i resident,1
should be more threatening than mr x but he just plain,1
boss fights are good and mr nemesis is brutal save on,1
"nemesis is less terrifying than mr x  7 10",1
to the dynamic nature of mr x in resident evil 2,1
annoying to ♥♥♥♥ funny how mr x remake was more nemesis,1
reduced to temu versions of mr x and william birkin with,1
areas and expanded some material mr x re3r simply cuts cuts,1
people complain about i enjoyed mr x and nemesis in their,1
good thing makes you miss mr x who was a lot,1
had a perfect system for mr x to follow you around,1
he lacks the intimidation unlike mr x in resident evil 2,1
members of stars nemesis puts mr x to shame his ability,1
"was way less scarier than mr x   still worth",1
he functions very similarly to mr x from the 2nd game,1
nemesis is beefy compared to mr x but has much less,1
of an existing threat as mr x and also the game,1
as scary as the beloved mr x,1
nemesis it is similar to mr x in the way that,1
nemesis will walk slow like mr x boy was i wrong,1
mr se x requiem,1
and made nemesis a joke mr x is way scarier fun,1
original nemesis acted more like mr x from the remake with,1
awesome and nemesis is like mr x on steroids and with,1
big thumbs up in making mr x be such a pain,1
14 deaths still i think mr x was more scarier than,1
oral spiders anal fissure headcrabs mr x with the dog in,1
a more scripted version of mr x from re2 so jill,1
s remake any encounter with mr x is absolutely terrifying whereas,1
and has different tricks than mr x from resi 2 and,1
although not as much as mr x jill is cute carlos,1
an epic conflict than with mr x in re2r i beat,1
have been used more like mr x from re2 remake but,1
more annoying and unfair than mr x was in the prequel,1
sense of unpredictability that made mr x in resident evil 2,1
make nemesis less scarier than mr x and why implement ray,1
persistently throughout the game like mr x from re2 remake his,1
fun to deal with as mr x was and the game,1
literally a downgrade compared to mr x lazy map and level,1
and surprise of enemies like mr x or uncle jack but,1
through was much improved nemesis mr x i liked the more,1
as a stalker similar to mr x from re2make hell i,1
even play this one as mr x felt more tedious than,1
less scary and threatening than mr x in the previous game,1
this nemesis is not like mr x or jack baker he,1
"weaker than william or even mr x   overall 6",1
easier to avoid compared to mr x who dogged your footsteps,1
annoying to deal with than mr x graphics are stunning and,1
make nemesis as scary as mr x was i never played,1
thought he was better then mr x overall i thought this,1
only really pursues you ala mr x from re2r a couple,1
such a good upgrade from mr x he was chill but,1
he dosent have the charm mr x did from the second,1
compared to the presence of mr x in resident evil 2,1
i was absolutely terrified of mr x the way you heard,1
him than i was of mr x in re2r this game,1
version original ósea hasta tyrant mr x visto en re2 r,1
basically the same idea as mr x from the previous game,1
actively chases you imagine if mr x could run hit you,1
aşiri kısa olmuş hikayesi nemesis mr x e kıyasla çok üst,1
previous game had the terrifying mr x it recycles a decent,1
mr potato head,1
dread that i felt from mr x the puzzles were few,1
the previous version and with mr x in re2r in the,1
imo nemesis is cooler than mr x,1
to a arena boss even mr x from re2 remake was,1
much scarier and overpowered than mr x could ever dream to,1
ve got re2r with amazing mr x we were thinking wow,1
unique instead of just another mr x but his mechanics felt,1
a heck lot stronger than mr stalker everything about this game,1
nemesis is way harder than mr x but it doesnt hold,1
not nearly as intimidating as mr x and the final form,1
less random and threatening than mr x in the pursuing bits,1
i love u mr beast i want u forever,1
t get annoying the way mr x does in the 2,1
point that i feel like mr x is more scary in,1
aggressive he is compared to mr x t t the dodging,1
mr x brisk walks nemesis runs,1
he s nothing but fast mr x now all of the,1
less innovative and compelling than mr x tyrant from re2 remake,1
terrifying a superior upgrade to mr x in the best way,1
nowhere near as frightening as mr x was because all of,1
better more threatening version of mr x from re2 a role,1
suck and nemesis as a mr x to chase you around,1
i still find mr x way more intimidating than,1
wasn t a fan of mr x tyrant in re2 i,1
fans mostly because re2 s mr x takes up most of,1
the original nemesis but even mr x who managed to be,1
especially noticeable after re2r s mr x and his stellar reimagining,1
unlike what we got with mr x nemesis is completely scripted,1
nemesis should have behaved like mr x did and stalk you,1
2 had a tyrant named mr x re 3 has nemesis,1
needed great job capcom takes mr x s hat off and,1
hardly shows up theres more mr x in re2 than nemesis,1
more threatened when i encountered mr x from re2 than nemesis,1
but it s nothing like mr x from 2 who you,1
is even less scary than mr x,1
a lot more menacing than mr x he can run jump,1
re2 was more survival horror mr x stalking you built up,1
the second encounter because unlike mr x that beast can run,1
kind of a bummer vs mr x stalking around the police,1
the nemesis is nothing like mr x the game uses it,1
was much less tedious than mr x was in re2 and,1
s not as scary as mr x but he s relentless,1
especially compared to re2 s mr x it is intense it,1
than an actual threat like mr x was fails as an,1
isn t the same as mr x nontheless short and sweet,1
nemesis would be slow like mr x but i was so,1
think it will be like mr x from re2 or maybe,1
a boss where in re2 mr x dies from a single,1
and heavy as him like mr x to make a loud,1
chasing you around more like mr x and extra city exploration,1
generally simpler puzzles the wandering mr x is replaced by a,1
i never play this genre mr x from re2r gave a,1
of nemesis chasing you like mr x are both baffling design,1
marcante do que com o mr x já que o mr,1
coming out of re2 with mr x i enjoyed the game,1
feels sooo programmed for example mr x re2 villain would pop,1
nemesis is much harder than mr x in re2 because nemesis,1
nemesis is way scarier than mr x those scenes where i,1
to a crappy version of mr x i mean his second,1
something along the lines of mr x in re2 felt more,1
is specifically comparing him to mr x in the last game,1
fun to fight against as mr x they overrely on cutscenes,1
mr x was better,1
something along the lines of mr x from re2r a constant,1
and honestly not that intimidating mr x was so much more,1
is even more badass than mr x it s just as,1
where you were running from mr x whilst you re trying,1
guys more tension more thrills mr x is a snoozfest compared,1
nemesis mr x on cocaine,1
and nemesis is quite boring mr x all the way,1
hours not having the menacing mr x nemesis who has almost,1
was not as scary as mr x gameplay wise but still,1
they d be more like mr x a constant incognita so,1
was so much better than mr x but he appeared in,1
did a better job with mr x who was also chasing,1
mecânicas novas dodge roll um mr x atualizado e muito mais,1
nowhere near the threat that mr x posed in re2r little,1
shame being constantly stalked by mr x in re2 is a,1
and nemesis just feels like mr x if he wasn t,1
the way they implemented it mr x had alot more memorable,1
re2 remake was to make mr x s footsteps trigger a,1
this guy is just ridiculous mr x was a lumbering presence,1
nemesis imo first of all mr x is scarier than nemesis,1
pressure from him moreso than mr x in re2 my first,1
pressure like re2 remake with mr x where you would run,1
a threat when encountered than mr x as he should be,1
that nemesis would function like mr x from the re2 remake,1
nemesis is just a downgraded mr x he doesn t roam,1
itself nemesis was better than mr x,1
maybe not as foreboding as mr x in re2 chasing you,1
mr x s t a r,1
as for nemesis i think mr x was much scarier villain,1
at age 5 he was mr x and nemesis combined age,1
the classic nemesis was best mr x in re2 remake is,1
p s if you thought mr x was intimidating scary nemesis,1
nemesis is very bad for mr x,1
terror and exploration of re2 mr x ftw and the sheer,1
had any big problems with mr x he was scary and,1
nemesis was more terrifying than mr x but hardly had any,1
such a great job with mr x items are in abundance,1
way more nerve racking than mr x,1
is a step down from mr x re2 remake and this,1
still fun re3 re2 nemesis mr x jill claire carlos leon,1
be the unrelenting presence of mr x chasing the player around,1
isn t as intimidating as mr x minus his sprinting weapons,1
much content theyve cut also mr x felt like a more,1
to your destination re2 had mr x which added a lot,1
by a cutscene unlike meeting mr x in re2 although the,1
but his abilities differ from mr x as nemesis with run,1
at all in re2 remake mr x was a chasing menace,1
all through the game like mr x in re2 the new,1
or a danger compared to mr x the beautiful atmosphere and,1
more scripted and linear than mr x was which he was,1
for nemisis to be like mr x from 2 remake but,1
but still worth it if mr x been the deal breaker,1
killing you its not like mr x that is easy to,1
nemesis is much cooler than mr x but mr x is,1
t hunt you organically like mr x does in resident evil,1
more intense than dealing with mr x in 2 unfortunately it,1
not as fun as notorious mr x gon give it to,1
understanding is that in re2 mr x was a scripted encounter,1
upgrade on remake 2 s mr x who was absolutely horrifying,1
felt like a joke unlike mr x in re2 nemesis was,1
of the re2 remake and mr x was more of an,1
and one dimensional compared to mr x or his original counterpart,1
thread like re 2 s mr x or re 7 s,1
the shadow of re2 s mr x that guy was freaky,1
ivys or being punched by mr x and while recovering by,1
longer stalker phase such as mr x in re2 or lady,1
most people say but the mr x dude is really annoying,1
that nemesis is scripted unlike mr x from re2 but i,1
him over the fedora merchant mr x b yes his sections,1
mr x i am really annoying,1
nowhere near as scary as mr x list the bad list,1
character to encounter ever since mr x and i give capcom,1
could have made him like mr x i don t think,1
t scary anymore worse than mr x etc etc but i,1
thankfully far less annoying then mr x and escaping from him,1
chase you around endlessly like mr x does in 2 this,1
in scripted events re2 contained mr x and he was constantly,1
with what was done with mr x but here nemesis is,1
in a modern game with mr x being such an outdated,1
i like 8 10 ps mr x better,1
its not like a re2 mr x always in be cutscene,1
isn t as frightening as mr x the gore factor seems,1
nemesis is less scary than mr x and more of an,1
good tension or scares like mr x does in re2 re,1
as a result compared to mr x nemesis simply doesn t,1
bit scripted especially compared to mr x don t go in,1
an actual threat imagine if mr x ran instead of walked,1
was never afraid of him mr x on the other hand,1
going the same path as mr x in re2 remake the,1
off resident evil 2 where mr x stalks you but does,1
constant feeling of fear that mr x had in re2 remake,1
filedetails id 2045714979 all 20 mr charlie locations url olist b,1
the strides they made with mr x in re2r but after,1
t even come close to mr x s presence barely functional,1
i was more scared of mr x than nemesis just that,1
so tense and brilliant because mr x would freely roam around,1
vampire lady from re8 and mr x from re2 it would,1
place hell they even buffed mr x which make him like,1
birkin and much more on mr x roaming hallways stalking you,1
chasing me through doors like mr x and the close camera,1
on the head with tyrant mr x a stalker enemy that,1
the game something akin to mr x during re2r however the,1
a lot more persistent than mr x and can wait for,1
terrifying and dread inducing as mr x he was more of,1
reminds me a lot of mr x here from re2r namely,1
its presence further nemesis makes mr x from re2 come across,1
dr birkin ripoff than a mr x tyrant clone that people,1
dont seem as persistent as mr x in re2 maybe its,1
shadowstep infront of you the mr x fights felt so much,1
afterthought in his own game mr x was a far more,1
was with the encounters of mr x in re2 or dimitrescu,1
frightening than the cold stoic mr x from resident evil 2,1
t quiet as intimidating as mr x the fact that jill,1
re2 is better since mr x feels more like a,1
already and being subjected to mr x s ominous stomping and,1
is a stark contrast to mr x in the re2 remake,1
main baddy a super smart mr x here to hunt you,1
and confined spaces is tense mr x impedes your progress in,1
massive downgrade from re2r s mr x he has cheats activated,1
was so boring compared to mr x,1
almost invincible he definitely makes mr x and other prototypes look,1
y pierde todo sentido preferi mr x re2 por muuuucho sobre,1
way way way smarter than mr x,1
feels like a more scripted mr x also this game features,1
threat on the level of mr x is still fun to,1
is also annoying as where mr x would wander around the,1
resident evil 2 remake where mr x could and also would,1
did a better job with mr x than it did with,1
to the re imagining of mr x in the re2 remake,1
doesn t roam around like mr x graphics look better but,1
not feel fear from new mr x,1
also coming from re2 where mr x was really terrifying entity,1
and exciting to avoid than mr x was but the boss,1
he will be not like mr x in re 2 remake,1
immortal pursuer unlike the slow mr x he is more agile,1
absolutely not that scary like mr x is on resident evil,1
and not as scary as mr x is knife is totally,1
i still prefer him over mr x where mr x walks,1
or better than that of mr x in re2r in a,1
may remember nemesis behaving like mr x which was really cool,1
nemisis is less annoying than mr x his appearances are fairly,1
enemy nemesis is not like mr x he is horrible he,1
cleared the police station when mr x showed up you didn,1
stronger and more advanced than mr x but at the same,1
a few central save points mr x was there to force,1
virgin nemesis vs chad mr x,1
encounters are scripted not like mr x in re2 remake some,1
by the main antagonists while mr x was a terrifying unpredictable,1
clocktower nemesis is better than mr x he is scripted just,1
sense of dangerous predation that mr x did in re2r the,1
as quite ever present as mr x might make you think,1
it feels like im fighting mr x with a lasso and,1
is pretty limp compared to mr x from re2 remake or,1
et nemesis than claire and mr x,1
not scary just repetitive unlike mr x in the remastered version,1
like not scary compared to mr x idk what it was,1
weird he s not like mr x in re2 who actively,1
re games it worked with mr x because he was slower,1
expected from a souped up mr x but unlike the original,1
welcome addition while in re2 mr x was an unstoppable force,1
to re2 s more dynamic mr x stomping around the rpd,1
original resident evil 3 even mr x was more fearful since,1
an eighth as intimidating as mr x was the areas are,1
same on top of that mr x in re2 remake dynamically,1
less intimidating and memorable than mr x everyone comes together to,1
happening toward it like with mr x i can meme when,1
hours rather then build upon mr x they made nemesis nothing,1
actual threat vs someone like mr x who just walks they,1
an updated version of how mr x worked in re2 but,1
intimidating foe than 2 s mr x there was this ever,1
went from being stalked by mr x to an annoyance boss,1
roaming and stalking you like mr x 3 the game s,1
while not being omnipresent like mr x is easily more dangerous,1
feel in danger not like mr x in the re2r where,1
to show unlike re2 where mr x would just show up,1
mr x,1
lot of the menace that mr x brought and having lots,1
i loved how nemesis made mr x look like a puppy,1
felt way more dynamic than mr x did in the 2,1
remake was great too but mr x suffocated the experience for,1
resident evil games nemesis unlike mr x can use a variety,1
from the original game and mr x was one of the,1
nemesis put a pressure that mr x did not give me,1
game just less tension because mr x isn t hiding around,1
of a step down from mr x s looks but he,1
s actually less terrifying than mr x from re2 it sounds,1
more annoying and intelligent than mr x graphics are really good,1
after a while and unlike mr x the encounters are mostly,1
ever done 🔲 elon musk mr beast h1 13 16 frequent,1
is far less threatening than mr x b despite being the,1
personal opinion puts re2 s mr x to shame plus we,1
challenging and scary villain like mr x did yet you have,1
says oh my god its mr x what is he doing,1
of a threat compared to mr x etc… i never had,1
acting from the actors unlike mr x where you can just,1
segment the thing with the mr x tyrant in re2remake was,1
little underwhelming in comparison to mr x from re2 if you,1
and a disappointment compared to mr x from re2r i mean,1
is a complete downgrade from mr x in pretty much every,1
cut scenes in scripted spots mr x was soo much better,1
mutant like than his predecessor mr x with an interesting fusion,1
and casually getting chased by mr abomination thought i needed to,1
to be the same as mr x they are two different,1
as a scripted scenarios unlike mr x really disappointed you should,1
