context,count
♥♥♥♥♥♥♥♥♥♥♥♥ of the so called nemesis was impossible to kill i,1
t played the original re3 nemesis this will do just fine,1
review it s 40 euros nemesis doesn t feel like a,1
great and i especially liked nemesis as the main antagonist while,1
its way shorter than nemesis og but jill looks hot,1
rather than a remake of nemesis yes it has cut content,1
of the same from remake2 nemesis remains the highlight,1
from re2make is still amazing nemesis is still very cool even,1
epic cut scenes and scripted nemesis anyway this game deserved money,1
"better  but damn the nemesis won t let you breath",1
i couldn t sleep till nemesis is dead i hope also,1
nemesis aint the problem its the,1
opportunities to dome the ♥♥♥♥♥♥♥ nemesis while it was down but,1
"replay function besides 100 ing nemesis is ass softblocking the game",1
the game feeling like a nemesis boss gauntlet towards the end,1
"point  capcom knew that nemesis is going to be a",1
out a bit more and nemesis needed more time to feel,1
with backtracking and the constant nemesis bossfights were annoying the hospital,1
la peur provoquer par le nemesis et sur pour daddy carlos,1
entirely difficult but still challenging nemesis gave me a migraine also,1
underutilized compared to the original nemesis presence is barely there only,1
being hunted down by the nemesis is not fun but still,1
the original resident evil 3 nemesis i was really disappointed by,1
its not that scary but nemesis is the goat after i,1
ve been more spoiler the nemesis fight at the end was,1
nemesis is easy to kill make,1
ll never have a solid nemesis remake although i hugely disagree,1
the original resident evil 3 nemesis isn t as scary and,1
"as re2 remake   nemesis was cool but i do",1
favor of explosive hollywood action nemesis who by all accounts should,1
play something else edit1 that nemesis boss lol what a freakin,1
better ones in the franchise nemesis is a presence that is,1
true of the scenes with nemesis whereas in resident evil 2,1
as compared to original where nemesis will chase u more frequently,1
i ve never played re3 nemesis i hear that this remake,1
pretty fun i beat the nemesis fight in the acid tub,1
nemesis is a cutie he just,1
but i lowk liked it nemesis was better than mr x,1
mid game ♥♥♥♥ nemesis,1
survive never gets old and nemesis brings some great moments whenever,1
least it was fun the nemesis fights besides the first one,1
" that said the og nemesis lived rent free in my",1
a decision like the og nemesis is not a stalker type,1
this so linear and every nemesis encounter being scripted what are,1
really good game even though nemesis is really annoying and stressful,1
umbrella and her interactions with nemesis kudos to capcom for keeping,1
incomplete game really poor experience nemesis fights are very generic the,1
start when that thing called nemesis shows up it s ridiculous,1
but i just dont like nemesis,1
from the og are gone nemesis is still intense at times,1
you want to die i nemesis is not chasing you he,1
8 10 i survived nemesis,1
a very angry guy named nemesis after finishing the game around,1
a perfect dodge and shoot nemesis in the face and speaking,1
any justice to resident evil nemesis or the resident evil universe,1
i do miss when the nemesis would say stars more easily,1
almost torn to pieces by nemesis consumes a herb walks out,1
all the new characters however nemesis is by far even more,1
i hate you nemesis leave me alone,1
nemesis looks like my dad,1
to the point of annoying nemesis are faster then mr x,1
got stuck on the first nemesis bossfight on hardcore because i,1
game scary at all even nemesis wasn t scary to me,1
is an excellent protagonist and nemesis is an unforgettable enemy every,1
while i do definitely prefer nemesis this is still a good,1
quite enjoyable being chased by nemesis getting the guts eaten alive,1
of surviving the terror of nemesis here nemesis is just another,1
nemesis is a very nice person,1
either cut or heavily changed nemesis is intimidating early on but,1
"what he was doing 3 nemesis you re not a sigma",1
who prefer adrenaline over comfort nemesis becomes remarkably affectionate on inferno,1
system a chance to shine nemesis is also a great antagonist,1
game is quite enjoyable and nemesis is very cool,1
i loved how nemesis was aura farming and i,1
can confirm nemesis is a nemesis,1
that said certain encounters with nemesis still manage to keep you,1
like the clock tower and nemesis interactions i feel like all,1
i love it also the nemesis design is incredible great game,1
to use the main antagonist nemesis is much scarier than tyrant,1
"using the railgun to obliterate nemesis was awesome  does feel",1
graphics look great 👍 9 nemesis out of 10,1
"chance to shine   nemesis is also a great antagonist",1
the nemesis stage 3 was too difficult,1
i hate fckng nemesis,1
complaint i do have is nemesis is completely scripted in this,1
"about five minutes   nemesis is supposed to be intimidating",1
near ridiculous if you want nemesis to feel completely unfair and,1
h2 ★ interaction with the nemesis ★ h2 ✦ original re3,1
more here then there s nemesis as a stalker he s,1
ammo to protect yourself also nemesis just feels more like a,1
that nemesis guy was a real nuisance,1
"in fact accelerate   nemesis sees mr x s entire",1
h1 pretty dope but the nemesis boss fight in the disposal,1
full price it also butchered nemesis and jill this is my,1
explained to you anyway fighting nemesis is like 60 of the,1
"n a horror game  nemesis is the new tyrant literally",1
s sections running away from nemesis and fighting for her life,1
but it annoyed me that nemesis always came back overall 9,1
an advantage like in 2 nemesis is cool and feels more,1
"from a pursuer   nemesis deserves a special mention —",1
guys are just so cool nemesis is way more scarier than,1
could feel the shockwaves when nemesis punched the floor,1
carlos keeps things fresh and nemesis remains a relentless threat throughout,1
peak just be careful of nemesis x you cannot catch a,1
can t anybody shoot straight nemesis jumps out of everywhere and,1
fun the og resident evil nemesis is one of my favourite,1
hunted down by the oppressive nemesis it was the s t,1
nemesis is intimidating af masterpiece,1
very fast paced nemesis is a good villain good,1
useless ammo is terribly spars nemesis is unrelentless and zombies aside,1
both jill and carlos but nemesis just feels more scripted and,1
but damn is it finicky nemesis stage 2 boss fight was,1
and interaction with the environment nemesis was a badass of a,1
amazing game but nemesis is really annoying,1
and environments from it too nemesis could have been done a,1
just a few hours scripted nemesis unlike the terrifying stalker mechanics,1
i hate nemesis hes so freaking annoying however,1
"civilian collateral damage   nemesis the boss fights against nemesis",1
some gameplay combat improvements and nemesis is extremely cool definitely worth,1
playing a resident evil game nemesis was terrifying during his encounters,1
stars nemesis,1
euros for this game and nemesis annoys me that he is,1
tambien senti repetitivo lo del nemesis se parece al señor x,1
pretty overhated a little short nemesis was a downgrade compared to,1
near the end the final nemesis fight was so difficult that,1
and breathe the lack of nemesis post raccoon city streets segment,1
honestly not a bad game nemesis has it out for me,1
and scripted which spoiler prevents nemesis from feeling truely terrifying spoiler,1
evil fan from the way nemesis was sensationalised and turned into,1
me alone already jeez that nemesis guy another fun resident evil,1
great game really enjoyed it nemesis is such a cool and,1
less stalker like more choreographed nemesis definitely made things easier after,1
remake of resident evil 3 nemesis the original was the first,1
to re2make super linear and nemesis feels more annoying than scary,1
nemesis one of the most annoying,1
like every boss fight with nemesis is just a resource drain,1
fighting nemesis took years off my life,1
"every corner in every shroud nemesis was hunting and i was",1
the city a bit before nemesis showed up the remake however,1
to all the bosses being nemesis beyond that there wasn t,1
compared to resident evil 2 nemesis is also intimidating and creates,1
guy i have to admit nemesis is clunkier than mr x,1
nemesis makes his outfit from trashbags,1
jill valentine was worth it nemesis was a menace asf the,1
this game is kinda cheeks nemesis is an utter joke his,1
more damage on normal difficulty nemesis will constantly come after you,1
being much more linear and nemesis being more scripted than his,1
attacks it s just frustrating nemesis is more annoying than mr,1
boss encounters against the relentless nemesis creature further cement the game,1
engaged from start to finish nemesis is a terrifying enemy that,1
the vibe of this one nemesis stalking me all over the,1
jill and carols goated duo nemesis is annoying as ♥♥♥♥ predictable,1
and the boss fights against nemesis were great although the gameplay,1
a horror game at all nemesis encounters were more annoying than,1
to watch play out the nemesis is a joke he spends,1
good time with this one nemesis is a real pain in,1
nemesis just won t go away,1
"final form super god sayian nemesis stun locking and other shenanigans",1
but keeps getting pounded by nemesis and getting saved by carlos,1
price for this trash the nemesis system they have isn t,1
the character and enemy models nemesis particularly looks awesome unfortunately for,1
because of how they designed nemesis as he d be impossible,1
in the original re 3 nemesis i played so long ago,1
nemesis can hunt me down and,1
nemesis made me ♥♥♥♥ myself,1
enjoyed it and damn was nemesis crazy,1
content from the original and nemesis just being scripted every now,1
never having met the original nemesis — was a genuinely cool,1
have more areas and more nemesis encounters but still not bad,1
biggest problem by far is nemesis himself in the original game,1
"off each other   nemesis is a big highlight though",1
buying the og resident evil nemesis or just playing resident evil,1
re3 it scrapped the roaming nemesis for scripted epic scenes don,1
kinda short game nemesis is kinda boring but apart,1
things from the original and nemesis encounters are too scripted and,1
the first most of the nemesis encounters are more or less,1
original and reuse assets also nemesis 4 in inferno mode doing,1
in combat style but with nemesis showing up everytime although not,1
was the last time facing nemesis,1
so short that i thought nemesis tentacles were my penisland ahhhhhh,1
even a bit attached to nemesis by the end of it,1
tons of sense and the nemesis is annoying at best health,1
i enjoyed it all and nemesis always chasing me was very,1
wrong missing content the real nemesis around half of the original,1
a good duo the third nemesis fight was a little frustrating,1
whole lotta plot armor and nemesis has the potential to be,1
nemesis get the hint brah she,1
i think nemesis is overeacting a little bit,1
nightmare final nemesis is already hell,1
rpg with no fear of nemesis sneaking up to you it,1
ngl i like the way nemesis works here later on if,1
accurate remake of the old nemesis game this isn t it,1
♥♥♥♥ is supposed to be nemesis capcom could ve done so,1
carlos do here jill s nemesis nemesis is less creepy than,1
had the only highlight was nemesis chasing you in earlier levels,1
nemesis and racoon city,1
limited because in the original nemesis would show up at random,1
as good a job with nemesis as in the original while,1
mechanic and the phase 2 nemesis boss fights are just so,1
the gameplay is fun and nemesis keeps the pressure on throughout,1
wasn t so agonizingly slow nemesis is the most impossing only,1
exploration is lost and although nemesis is intimidating you are not,1
get itself over with asap nemesis is a scary looking dude,1
vezes bem fácil de platinar nemesis em 4k fullhd jogaço,1
keeps a light hearted mood nemesis is really intimidating and difficult,1
with better intention it made nemesis an actual terrifying villain rather,1
me see nemesis me scared me run nemesis,1
with jill was fun with nemesis and the zombies i can,1
to the constant threat of nemesis one of the series most,1
a lot more out of nemesis himself who isn t even,1
nemesis is ass,1
carlos oliveira are fighting against nemesis usual infected people are slow,1
stands out is how well nemesis was designed with modern day,1
just play resident evil 3 nemesis it s on steam,1
nemesis best stalker 10 10,1
the atmosphere is great and nemesis is constantly on your back,1
during more action heavy moments nemesis is one of the standout,1
also whoever designed the final nemesis fight on inferno difficulty genuinely,1
in a few key areas nemesis instead of being a terrifying,1
with a clicking empty gun nemesis is an absolute force of,1
know when you take down nemesis it drops an item🤣🤣🤣 the,1
they took nemesis out of the title and,1
"a good challenge especially against nemesis in later fights jill and",1
and sewers entirely in 3make nemesis also is a joke of,1
desperation that defines survival horror nemesis who should have been the,1
w game i m nemesis daddy,1
game so much especially the nemesis chases and fights i hope,1
way to short its insane nemesis is fun though,1
horror is good i like nemesis ♥♥♥♥ the story of this,1
re2 remake all of the nemesis boss fights are scripted which,1
jocul il ai pe nesimtitul nemesis care sufera mutatii de fiecare,1
at all your just fighting nemesis at every checkpoint another problem,1
dan its own game and nemesis final fight are disappointing,1
out of all re games nemesis was tuff especially int he,1
with the constant tension from nemesis and the more action focused,1
it are the playtime and nemesis nemesis felt like a scripted,1
of raccoon city is incredible nemesis is terrifying and the visuals,1
to the relentless pursuit of nemesis he genuinely had me on,1
the entire game running from nemesis just to shove a railgun,1
frustation is for many fans nemesis is not engaging at all,1
a fresh vibe i think nemesis is so iconic and revisiting,1
the clocktower are missing and nemesis goes from being a relentless,1
not called resident evil 3 nemesis remake since the nemesis shows,1
going up in flames as nemesis rampages after you is incredibly,1
a tone deaf introduction to nemesis no tension no buildup constant,1
nemesis chases you like a landlord,1
been so much better the nemesis segments were way better in,1
game is great i love nemesis he made me feel fear,1
also a bit disappointed with nemesis he looked intimidating and had,1
"jill cool   nemesis get off my d",1
very very linear and the nemesis boss fights are the major,1
at a fast pace and nemesis creates some intense moments the,1
rails sequences particularly those involving nemesis during which you have no,1
also very cool i loved nemesis and the different forms he,1
it does a lot but nemesis is just a far less,1
the start i recommend modding nemesis and jill with classic faces,1
6 5 10 ♥♥♥♥ inferno nemesis tho,1
i want nemesis to sscream stars at me,1
its overhated tbh the repetitive nemesis boss fights were kind of,1
nemesis freaking everywhere jill randomly wearing,1
title my second problem is nemesis the guy that s supposed,1
nemesis makes me wanna kms makes,1
i loooooooove carlos i haaaaaaaaate nemesis,1
nemesis you one tough ♥♥♥♥♥♥ carlos,1
the jill and carlos story nemesis is amazing literally the best,1
having played the original re3 nemesis i agree on the hate,1
nemesis afton vs best re protagonist,1
mid ngl gameplays aight and nemesis gets boring after the first,1
"wait for it to end nemesis all scripted yaaaay  jill",1
nicholai is abysmal abysmal looking nemesis does not last long story,1
jill carlos nemesis all have a special place,1
just not any better and nemesis is sometimes so much ♥♥♥♥♥♥♥♥,1
as any other resident evil nemesis is very intimidating there are,1
nemesis suck,1
slurs for mr x but nemesis chase felt boriing even though,1
any way the scenes with nemesis have that hollywood sensationalism but,1
everytime i see nemesis i quote oh dear we,1
short but dodging is good nemesis staged so scary 6 10,1
reasons including the portrayal of nemesis in this game compared to,1
"evil game   every nemesis encounter is literally just w",1
the nemesis is coming,1
nemesis stage 3,1
as i was chased by nemesis fought hunter betas and gammas,1
why is nemesis so damn fast,1
best game the nemesis freaked the way out of,1
texture with nexus mods pro nemesis aura farming get into save,1
bad but man the constant nemesis spam is so annoying lol,1
than 2 minutes before shoving nemesis again at your face and,1
story is basically jill vs nemesis all the time and it,1
very short and not enough nemesis,1
more exploration and a reworked nemesis that stalks you instead of,1
fun game but that nemesis was a pain in the,1
cool though insanely short and nemesis was a really disappointing villain,1
examples include the scripting of nemesis character assassination of jill omission,1
really good game you ve nemesis chasing you from the beginning,1
who you were playing as nemesis is pretty terrifying and hard,1
misses a lot of content nemesis is less of a constant,1
jump scare and encounter with nemesis is really and i mean,1
now that they heavily nerfed nemesis primarily he has very little,1
and i absolutely love fighting nemesis,1
it out of frustration the nemesis mechanic is rubbish and the,1
and made the story enjoyable nemesis was annoying as hell though,1
but slightly faster but the nemesis encounters being heavily scripted instead,1
time getting up than fighting nemesis that makes me want to,1
tension the atmosphere the unknown nemesis reminds me of the berserker,1
raccoon city dodging zombies and nemesis really felt like they were,1
i got touched brutally by nemesis might have enjoyed it blud,1
that scared feeling of seeing nemesis the first time around and,1
difficulty is only the final nemesis boss fight overall i still,1
mmmmgh carlos also nemesis is so fun to beat,1
good it s pretty much nemesis zombies nemesis zombies over and,1
rid of everything that made nemesis the 10 10 villain he,1
feels alive despite the chaos nemesis is a constant threat that,1
insult to resident evil 3 nemesis and one of the single,1
"and player agency   nemesis despite being the face of",1
just go play re3 nemesis 😭 they really took out,1
nemesis simulator,1
in the best way and nemesis still brings that “move now,1
inferno difficulty is my nemesis,1
the game literally starts with nemesis breaking down your wall and,1
and smooth gameplay the relentless nemesis adds constant tension while the,1
"this game difficult is joking nemesis is so very scripted unlike",1
good game cool story l nemesis,1
and you do nothing check nemesis being a joke thats barely,1
want to test how good nemesis is spoiler delay everything you,1
you could say that nemesis is the nemesis of stars,1
such a good job with nemesis it s constant non stop,1
it as a full game nemesis deserved so much better than,1
"s pros   also nemesis pops like a terrorist so",1
4 hours long they introduced nemesis way too early by putting,1
you beat nemesis youre happy for half the,1
original resident evil 3 nemesis is still better but i,1
it to resident evil 3 nemesis you never explore most of,1
the apartments and burned down nemesis met some guy brad that,1
scary at all fights with nemesis are good except the last,1
its shorter playtime at first nemesis was exciting and made the,1
after the boss fight with nemesis where carlos smacks him with,1
when trying to dodge from nemesis 99 of the time the,1
short and some of the nemesis encounters feeling really staged i,1
random ♥♥♥♥ but ♥♥♥♥ the nemesis,1
jill is badass and the nemesis is definitely not the og,1
action game and less of nemesis,1
doesn t focus enough on nemesis and has a tad bit,1
compared to the re2 remake nemesis is a terrifying presence but,1
two but stage 3 final nemesis is such a pain in,1
nemesis peler,1
is cool carlos is hot nemesis can ♥♥♥♥ off i played,1
nemesis daddy,1
recommend and good luck againts nemesis,1
just wish the nemesis was more like the original,1
very bom nemesis muito foda,1
final stage becomes nearly unplayable nemesis chain attacks you while your,1
survival horror and action with nemesis serving as a relentless and,1
on the same engine the nemesis was boring and annoying and,1
that has to do with nemesis he is more annoying than,1
huge fans of original re3 nemesis you f ng idiots on,1
original you run away from nemesis and all of a sudden,1
brad carlos and hell even nemesis were completely chopped up as,1
"  compared to re2 nemesis felt more like an occasional",1
rushed in a way the nemesis apearing only in scripted scene,1
remake of resident evil 3 nemesis no but is it a,1
"jill less badass literally made nemesis more stupid changed you want",1
idk why but all the nemesis encounters r just quick time,1
lot at certain moments with nemesis even though this game is,1
"throws at you   nemesis is also a bit of",1
what is a problem is nemesis from my understanding is supposed,1
fight 1v1 bare hands with nemesis,1
the bad assery monster soldier nemesis to be frank my expat,1
"in a zombie outbreak  nemesis on the other hand was",1
enjoy the boss fights against nemesis they are intense fast paced,1
good to see that the nemesis can respect the artistry of,1
very short and mostly only nemesis gives any interest the locations,1
fast pacing cinematic sequences and nemesis constantly pressuring you make it,1
remake sin ningún aditivo y nemesis da más miedo en las,1
it s miles below re2r nemesis is a glorified cutscene and,1
lets go over the flaws nemesis is a lame duck and,1
how the ♥♥♥♥ does the nemesis kill everyone but the person,1
the original resident evil 3 nemesis and most of the criticism,1
nemesis is my 13th reason why,1
new look for jill and nemesis both look better this time,1
the same animation 20 times nemesis got turned into a complete,1
lingering in the form of nemesis that thing comes out anytime,1
popped in the room and nemesis was chasing me i was,1
game could be at times nemesis is a tough annoying bastard,1
a fan of the og nemesis i still very much enjoyed,1
problem with finding it did nemesis hella dirty in this even,1
and the constant threat of nemesis keeps the tension high however,1
"the characters of jill and nemesis just unbelievably bad  ",1
fun getting jump scared by nemesis,1
is meant to be like nemesis was a total pain in,1
an entertaining experience and the nemesis boss is fun,1
actual remake of biohazard 3 nemesis although quite well designed and,1
years ago the original re3 nemesis on the best console ever,1
thing that was annoying was nemesis it felt like there was,1
original and just how amazing nemesis probably was as an antagonist,1
and now his jacked cousin nemesis completely destroys everything in its,1
decent bit scary and when nemesis was actually chasing you it,1
"for me   the nemesis is the most annoying thing",1
that nemesis is not dying,1
me just start with the nemesis he lost so much of,1
or just running away from nemesis from point a to point,1
i was playing happily until nemesis made me his ♥♥♥♥♥ and,1
the clock tower were removed nemesis also seems like just another,1
game constantly throws you onto nemesis and rarely lets up the,1
nemesis is coming for me,1
jó megéri az árát csapkodnám nemesis picsáját,1
wasn t as good but nemesis is scarier than mr x,1
go buy resident evil 3 nemesis 1999 its much better,1
bored throughout this whole thing nemesis returning half a dozen times,1
s in the stage 2 nemesis rematch i ran out of,1
"could ve used more nemesis 6 5 10  really",1
s and after the 3rd nemesis fight it gets repetitive like,1
the controls are pretty mediocre nemesis is a brick wall brute,1
also one small complaint is nemesis imo it felt too scripted,1
when compared to the original nemesis its a wet fart,1
but also in the original nemesis was stronger it had fixed,1
the original resident evil 3 nemesis when i was younger so,1
is just explosions running and nemesis showing up like he pays,1
incomplete but still decent nonetheless nemesis is annoyingly persistent,1
is on the run from nemesis who wants to destroy all,1
x is much scarier than nemesis 8 10,1
with yellow paint everywhere abysmal nemesis logic especially in higher difficulties,1
the original resident evil 3 nemesis and while i could complain,1
bad remake and final nemesis on inferno had me calling,1
and market a game about nemesis then make every aspect of,1
innovation of the original re3 nemesis in favor of cutscenes and,1
through her escape from the nemesis is an intense and deeply,1
game and added in the nemesis from temu if you are,1
trashy remake ruined jill and nemesis the main stalker of the,1
roughly by 60 70 and nemesis was turned into a hunting,1
getting tired from all the nemesis gunplay and immersion still incredible,1
throw out some attitude meanwhile nemesis exists purely to ruin your,1
way more ammo and zombies nemesis who is a real big,1
wait to get slapped by nemesis again,1
as short as my ♥♥♥♥ nemesis reading the prompt like ♥♥♥♥♥♥♥♥,1
game fighting or running from nemesis and the actual zombie killing,1
nemesis scared the living daylights out,1
10 for speedrunning last stage nemesis is a good fight on,1
this game is basically nemesis hunting your ass the boss,1
play hide n seek with nemesis he will be just behind,1
never got into the og nemesis for one reason or another,1
nemesis like the apex gun,1
it it s likely both nemesis also just spawned in front,1
a free roaming pursuer style nemesis is sorely felt especially when,1
game this was amazing the nemesis fights were all really cool,1
don t like the way nemesis is implemented in the game,1
horrible remake level design and nemesis are a huge downgrade recommend,1
"could ve been   nemesis is cool but not as",1
re2r and all encounters with nemesis are scripted the last boss,1
up the game either the nemesis is of a far worse,1
that nemesis is not dying fr,1
and offer a richer experience nemesis is the game s greatest,1
nemesis arguably a bigger hater than,1
map is pretty boring and nemesis is subpar when compared to,1
and tense at times especially nemesis who doesnt even let u,1
this point the aptly named nemesis is probably at his scariest,1
t played resident evil 3 nemesis so it won t feel,1
never played the original re3 nemesis so i don t really,1
caricature or just uninterestingly flat nemesis the main antagonist is a,1
was i wrong never expected nemesis to jump out of the,1
not necessarily a bad thing nemesis is a ridiculous antagonist that,1
falling apart zombies everywhere and nemesis just constantly shows up to,1
nemesis is scary and the game,1
enjoying the story at all nemesis is just annoying rather than,1
the only issue is the nemesis his first few moments are,1
pretty cool to see seeing nemesis reappear every now and again,1
a certain place or not nemesis for example does not jump,1
because of some scenes oh nemesis you will always be the,1
nemesis lwky fast but he chill,1
