context,count
got attached to claire and sherry their dynamic brought an unexpected,1
characters being reduced to that sherry being the least offensive one,1
you play claire you see sherry early but when playing with,1
better if leon claire and sherry had lot more character interactions,1
the bond between claire and sherry is insanely sweet such an,1
and the side segments with sherry and ada mommy sorry kept,1
nothing else bad happens to sherry,1
for some boss fights and sherry but otherwise yeah you re,1
esp the scripted ada and sherry segments nevertheless the parallel storytelling,1
they just had more claire sherry sequences in leon a spoiler,1
prison cells and roof saferoom sherry felt good seeing her throw,1
most of the time the sherry orphanage section is a standout,1
leon ada and a young sherry this game just never gets,1
onto claire s now the sherry segement even though i got,1
can sex sherry 🥺👆👆👆👆,1
why make us play the sherry birkin bit ♥♥♥♥ you,1
survive and really cares about sherry as for ada this is,1
sherry birkin bag,1
never make me play as sherry ever again,1
loved the ending seeing leon sherry and claire happy together really,1
they were voiced and portrayed sherry s segment added to sherry,1
claire is beautiful and cute sherry looks innocent and ada looks,1
bit underwhelming but claire and sherry are thoroughly compelling the game,1
get back to the game sherry needed me the only real,1
enjoy the story also the sherry section geniunly gave me the,1
ada wong and claire with sherry birkin its more interested and,1
i have are the spoiler sherry spoiler stealth section and leon,1
core of the game protecting sherry birkin adds real stakes ​with,1
than just a simple replay sherry birkin s storyline is another,1
but we crackin everyone but sherry cuz shes 12 but weeee,1
just wish we could skip sherry s section so i don,1
activate said door and save sherry why is it when leon,1
which felt ridiculously difficult as sherry,1
ada was cool and claire sherry was adorable,1
has its moments especially for sherry still a solid resident evil,1
liked how she cared about sherry and protected her until the,1
with a young girl named sherry all these subplots intersect at,1
he had in the original sherry eliza pryor also has a,1
always fight birkin and babysit sherry the only difference is in,1
better and the ada and sherry gameplay sections are bigger and,1
with him all to protect sherry who is the main focus,1
while running oh and little sherry on top her section is,1
first meeting and also learning sherry from re6 origin this game,1
my favourite leon ada claire sherry ♡,1
resident evil peak game loved sherrys section as its refreshing stealth,1
than obstacles to overcome 14 sherry ada segments are boring and,1
leon love claire oh and sherry the game is so fun,1
claire get sherry out of here i ll,1
supporting casts ada wong and sherry birkin and slightly different paths,1
claire s b run with sherry and annette s storyline struck,1
with both characters although both sherry s and ada s parts,1
still a beautiful game except sherry just looks weird uncanny weird,1
is wife claire is wife sherry my beloved child ♡ leon,1
to deal with might be sherry s section i hate seeing,1
simmer i also quite liked sherry she s such a brave,1
claire and slightly annoying spoiler sherry spoiler its just beautiful but,1
ll stumble across the scared sherry birkin who is hiding from,1
im a goated babysitter for sherry,1
and a young girl named sherry birkin must escape the zombie,1
claire s campaign especially with sherry changes everything it adds vulnerability,1
save a little girl named sherry overall both stories keep your,1
from epstein while playing as sherry,1
the horrors they just faced sherry talks about adoption completely forgetting,1
voice acting annette birkin claire sherry and irons bad voice acting,1
and claire except the ada sherry part all in all probably,1
while you babysit darling baby sherry,1
"here leon claire ada tyrant sherry kendo marvin anette birkin wesker",1
in claire s story with sherry sherry is very well portrayed,1
brutal and hardcore collage student sherry s segment is a ton,1
sherry birkin ada wong claire redfield,1
and story moments especially with sherry are emotionally strong the second,1
hero ada leon claire and sherry all had amazing chemistry together,1
a quite good story especially sherry side the puzzle the scare,1
like relationship she forms with sherry i liked leon s story,1
"it   this is sherry   leon okay 😃",1
job getting to play as sherry and having to avoid chief,1
thanks to her dynamic with sherry the ghost survivors mode also,1
have fought already and rescue sherry from exact same location in,1
plenty of action too the sherry level is probably the most,1
meaningful interaction supporting characters like sherry ada and annette are motivationally,1
how protective she is of sherry and i loved seeing how,1
in the original chief irons sherry and the reporter gave a,1
sherry im coming to save you,1
i love ada i love sherry,1
the parts of ada and sherry are so creative and fun,1
respective side characters—ada wong and sherry birkin—adding depth to the narrative,1
"tier goat get outta here sherry",1
sherry son of birkin,1
you played as ada and sherry especially sherry when you play,1
every time i see sherry i think oh my god,1
"characters 9 leon claire ada sherry and the creepy villains are",1
sherry can go fall into a,1
side characters like ada and sherry are just as enjoyable all,1
bit more emotional especially with sherry s storyline added in a,1
leon were very well done sherry is just as much of,1
being able to play as sherry was really cool too and,1
you can t skip the sherry chapter i m here for,1
spoiler ada for leon or sherry for claire for a few,1
spoiler clair makes friends with sherry the little girl getting caught,1
approve leon and claire with sherry ily tis was fun d,1
is really good especially from sherry the little girl her fear,1
and this is sherry ok,1
was good too i thought sherry s mission was pretty cool,1
sherry sherry lady going through the,1
as powerful her protectiveness over sherry her fierce determination… she was,1
— yeah that happens 👧 sherry — tiny scared hides better,1
cast—marvin ada kendo and even sherry capcom clearly put a lot,1
not forget ada s and sherry s gameplay segments they re,1
thing of preference while leon sherry irons annette birkin or mr,1
into an attempt to save sherry when you think you ve,1
times in a row and sherry sets world record on amount,1
og cuz leon could meet sherry and claire with ada chief,1
sequence where we play as sherry just like all ps exclusives,1
you interact with are different sherry and the chief vs ada,1
the sections where you play sherry is very different than the,1
on her determination to protect sherry birkin a child caught in,1
throughout the series claire redfield sherry birkin ada wong and my,1
"sherry my beloved   ",1
"finished the game ada and sherry parts are super fun refreshing",1
you capcom and i love sherry forever and always,1
ada wong and the brave sherry birkin while the campaigns overlap,1
s barely any differences with sherry ada and the general progression,1
especially with her relationship with sherry birkin the narrative unfolds with,1
there is also concern for sherry and claire herself but when,1
characters detour sections claire with sherry and leon with ada instead,1
but that little h t sherry wasted alot of time,1
claire and sherry the goat,1
hate that stupid sequence between sherry and chief every g d,1
good game sherry s dad is sooooo annoying,1
can t leave without finding sherry b,1
is the essence of succour—meeting sherry and claire offering what little,1
adopt me too step aside sherry,1
additional segments with ada and sherry are good,1
without question claire basically adopts sherry as soon as she meets,1
and ada even playing as sherry really short but still fun,1
story of leon claire ada sherry and raccoon city is remarkable,1
sherrys the best character hands down,1
might fall out ada and sherry s segments were really fun,1
"feel even less intense  sherry s segment is probably the",1
didn t want to babysit sherry like i had to in,1
for claire you play as sherry the horror is really well,1
a super boring section with sherry which is essentially a trial,1
s not like leon saw sherry like in the original at,1
they d interact more though sherry is fine not too remarkable,1
leon and the young girl sherry for claire i enjoyed ada,1
not only do leon and sherry never interact till the end,1
the lickers be playing tm sherry lowkey be getting on my,1
if you played claire b sherry isn t infected in a,1
h1 this is sherry okay h1 resident evil 2,1
part when you play as sherry i don t know what,1
time little side stories like sherry and the police officer are,1
part of rpd why ada sherry sections are a pain to,1
like boyfriend and girlfriend ” sherry,1
of weapons the part with sherry in the orphanage was more,1
irons and that girl not sherry although the timeline between claire,1
and gotten to playing as sherry in clare s story and,1
is everyone so hot including sherry,1
sherry part is bad,1
hard about the plot holes sherry is a sweety i would,1
the start to leon ada sherry and claire s story at,1
the scenes between claire and sherry or claire and leon but,1
i m not gonna lie sherry s story gave me the,1
cast looks fantastic claire leon sherry and ada speaking of ada,1
was the entirety of the sherry section,1
a wooden table and tombstone sherry of the top of hell,1
watch clare try to being sherry s mother where s the,1
haha i have to say sherry and ada s segments are,1
feels out of place like sherry saw both her parents die,1
whoever made the ada and sherry sections should be fired as,1
minuscule differences besides the ada sherry side story there isn t,1
a zombie a licker and sherry i would shoot sherry twice,1
against mr x claire throwing sherrys pendant to get mr x,1
the story between claire and sherry on the bright side of,1
own supporting character claire had sherry and leon had ada it,1
claire s part is with sherry though both protagonists share the,1
s this claire this is sherry leon ok 10 10,1
value and unlockable extras ada sherry sections during respective characters campaigns,1
the original is better sherry s story is a hardest,1
jogar a fase stealth da sherry e ter a conquista do,1
and manage to track down sherrys parents who work in one,1
sherry is better than ashley,1
tyrant and zombie dog and sherry dad and many more,1
to have claire leon and sherry in another re game together,1
first day spoiler review spoiler sherry loses her family and then,1
že místo ady hrajete za sherry birkinovou nevím co si o,1
jump scare hallway the reworked sherry scene is absolutely atrocious my,1
his voice was more younger sherry birkin remained the same but,1
s a stealth segment with sherry that drove me up the,1
approach with caring and saving sherry,1
is a great mom to sherry,1
part where you play as sherry not a fan of stalker,1
when controlling the little girl sherry she s on a quest,1
sherry is a terrible daughter,1
can find while playing as sherry or claire it s a,1
game idk lmao but the sherry part is poo poo,1
and claire s interactions with sherry are wholesome as ♥♥♥♥ ada,1
vong while claire — by sherry little daughter of the scientist,1
of claire s affection towards sherry doesn t make sense at,1
prefer claire story tho claire sherry relationship is just cute in,1
a lot of interactions with sherry and annette who are two,1
about this game except maybe sherry s section ruining the experience,1
good overall but whoever designed sherry s section should be put,1
sherry sherry sherry,1
of the main s and sherry are bad like really bad,1
i had with the game sherry pacing some sections are slow,1
there but greatly improved the sherry and ada segments add a,1
evacuation train discovering claire and sherry already aboard claire scenario in,1
are some added scenes with sherry birkin and chief irons that,1
made to the second run sherry s section is meh looks,1
being an older sister for sherry claire never gave me the,1
and leon was a blast sherry was even a better ashley,1
for short segments ada and sherry ada is similar to leon,1
was the short gameplay with sherry was that suppose to be,1
some voices were annoying like sherry and annette even marvin too,1
is where things really changed sherry joins you i won t,1
as leon and claire with sherry so a deadly virus engulfs,1
you play as ada or sherry were never great in re2,1
like that i also think sherry this time around is more,1
sherry i swear to ♥♥♥♥♥♥♥ god,1
werent u a good mother sherry is literally my daughter irl,1
for the chess puzzle and sherry s escape extremely frustrating,1
and claire ada for leon sherry for claire it compensates for,1
you get to play as sherry or ada were a nice,1
get the anti viral for sherry but i m doubtful i,1
god i wish i was sherry so i could could claire,1
is a good thing the sherry part at least the first,1
and it was even better sherry was lowkey weird at first,1
where you play as ada sherry are fun and add some,1
in re2 that segment with sherry was genius i was really,1
get to see ada and sherry again too in the beautiful,1
quick and over quickly but sherry s section while enjoyable the,1
is that leon should meet sherry in the police department to,1
all she can to help sherry birken who herself has a,1
established i love them all sherry is just so cute and,1
was the orphanage part as sherry but that was over rather,1
a character even little girl sherry doesn t come off as,1
s thrown off balance the sherry ada sections are far more,1
claire s storyline specifically with sherry,1
caught by irons in the sherry segment story definitely has those,1
she looks better in this sherry always adorable although her part,1
like i want to help sherry combat wise i like that,1
boss battle ✔️ stealth play sherry mode ✔️ destroy all hidden,1
the side characters ada or sherry additionally you have three shorter,1
lab but with claire and sherry at the same time makes,1
and expanded upon a claire sherry only orphanage section has been,1
story of leon claire and sherry introducing them into the resident,1
terribly cringy leon claire and sherry don t act like they,1
i don t like is sherry s segment but thankfully it,1
and her quest to find sherry brikin clarie and leon should,1
the game is played with sherry s section,1
loving this time round and sherry also had improvements overall this,1
the changes they made to sherry s and ada wong levels,1
won t see an uninfected sherry who has a sample of,1
the dynamic between claire and sherry was done really well plus,1
terrible but leon ada and sherry all stand out as being,1
or a little girl named sherry birkin in claire s campaign,1
is annoying gator chase and sherry part,1
mom in the apocalypse protecting sherry clowning on zombies and radiating,1
in action of helping poor sherry out as claire all recast,1
thank god same applies to sherry you also get to see,1
b to trap ada or sherry in the dump and also,1
other playable characters ada wong sherry birkin bring the game down,1
out of touch remarks when sherry says you guys can adopt,1
t like the ada or sherry sections at all after about,1
of the bosses are rubbish sherry sucks so a very faithful,1
scene 3rd floor shenanigans though sherry scenes and it all combines,1
boss plus the ada and sherry missions the game is the,1
and sub characters ada and sherry a 10 10 for the,1
the other hand works with sherry birkin a young girl being,1
know what is the ada sherry segments are completely new and,1
strong will empathy and humor sherry and her mother make for,1
characters leon or claire and sherry or ada but let s,1
else i appreciated how annette sherry s mother while just as,1
game at least re6 s sherry could ve learnt something from,1
also still cool really enjoyed sherry s part in claire s,1
whatever liked the bit with sherry was tense and more interesting,1
ada wong and the tragic sherry birkin are fleshed out in,1
she finds the little girl sherry and becomes her angle protector,1
like a zombie ada and sherry have much larger roles in,1
average mechanics and design wise sherry s stealth mission has a,1
fan 9 10 would rescue sherry again,1
claire and the scenes with sherry were really sweet a really,1
and replayability cons ada and sherry sections ♥♥♥♥ these sections i,1
part where you play as sherry is ♥♥♥♥♥♥♥ awesome and very,1
of a young girl named sherry while leon works with the,1
change as well as the sherry storyline with the chief all,1
is she claire she s sherry leon okay,1
she s reluctant to keep sherry is much more fleshed out,1
into saving a child named sherry sherry is trying to find,1
the fact that spoiler the sherry section doesn t feel as,1
still keep to the original sherry is no longer completely useless,1
more of leon and claire sherry encounters especially at the police,1
birkin is kinda good bad sherry is scared chief irons is,1
mr x is a cheater sherry stealth game play limited inventory,1
they meet different companions spoiler sherry spoiler for claire and spoiler,1
escape the nightmare about finding sherry etc even there were a,1
removed the lore point of sherry s pendant having a sample,1
giant crocodile or playing as sherry and running from chief irons,1
t know but leon ada sherry and irons look good compared,1
you missed btw leon and sherry split up with claire sherry,1
gud just like sherry s ♥♥♥♥♥♥♥♥,1
all cause limited ammo cons sherry section just why unlimited ammo,1
character claire s final weapon sherry and ada section some areas,1
ins with mr x and sherry s section is way more,1
in the same cutscene 3 sherry isn t seen in leon,1
factor do it for cute sherry birkin need to protecc,1
like a spy and the sherry sections have been vastly improved,1
for me i really like sherry and ada s sections it,1
detail atmospheric tofu mode cons sherry sequence ruins pacing don t,1
on the other hand meets sherry a child who got into,1
leon campaign more as the sherry stealth part was annoying but,1
my gun could aim on sherry 1 point,1
design is amazing cute little sherry birkin cute and sexy lady,1
you die once on a sherry claire s sidekick mission the,1
just marries clair and adopts sherry,1
x and the segment with sherry makes this feel like one,1
rescuing a little girl named sherry rendezvousing with the mysterious ada,1
modern iterations of her and sherry s section is now more,1
doesn t even know who sherry is when he meets her,1
b then at the end sherry never gets infected and ada,1
can do attitude i like sherry s heartbreaking innocence i enjoyed,1
disconnect with the game than sherry who seems surprisingly upbeat despite,1
exactly the same after ada sherry s part regardless if you,1
with claire we play as sherry a little girl both of,1
claire asked leon to get sherry and he does so so,1
stars office meeting or seeing sherry getting chased by claire as,1
unlocks the sample station with sherry s locket though it would,1
each character s story ada sherry still make it worth playing,1
original once she hears that sherry is in danger she drops,1
club key while claire has sherry and the heart key the,1
bit slower and the ada sherry sections are a bad 10,1
is still resident evil ada sherry hunk tofu kendo gun shop,1
do was shoot her however sherry side mission was absolute cringe,1
more creativity on par with sherry s stealth section and less,1
2nd run scenario b the sherry s part does not fit,1
mods to replace myself with sherry and allow mr x to,1
the final escape and the sherry minigame god was that awful,1
playing with that ada and sherry sections are boring they re,1
i have to escape with sherry from nest the animation of,1
a little different including for sherry but not for ada or,1
police station 10 minutes with sherry 10 minutes with ada wong,1
leon didn t meet with sherry on the police station at,1
just met above all else sherry s abominable acting and linework,1
section was not too interesting sherry s section got it right,1
good luck the ada and sherry sections of the game have,1
a disdain for the dreaded sherry part all i ll say,1
dialogue especially between claire and sherry,1
in front of claire and sherry if you played claire a,1
is that clair this is sherry leon ok 4th survivor is,1
spoiler playing as ada and sherry spoiler spoiler no spiders super,1
x claire leon annette william sherry birkin melhor jogo melhor re,1
you get to play as sherry birkin i do believe i,1
are already 4 leon claire sherry and ada wong so hunk,1
the story worth playing especially sherry berkins the biggest mark against,1
not like was playing as sherry i even had to laugh,1
to have feelings for him sherry wasn t as annoying as,1
when you were playing as sherry and had to hide from,1
really nice leon ada clair sherry so many things more that,1
bug where cheif wont chase sherry so time to request a,1
key characters they meet from sherry birkin and ada wong they,1
train also the part where sherry get infected is totally taken,1
with ada and claire helping sherry these “scenarios” would be labeled,1
no wonder sherry s hot in re6 ada,1
game switches between characters leon sherry ada claire i thought it,1
thing playing as ada and sherry was a funny and good,1
have a few things like sherry and ada but in re2,1
spoiler sections ran using ada sherry are annoying new game mechanics,1
same game twice once for sherry s sections and again for,1
chinese restaurant in my area sherry isn t a loli she,1
involve instant death spoiler 1 sherry escaping the orphanage 2 leon,1
small sections for ada and sherry to help flesh out their,1
unique sections and aspects like sherry one of my only complaints,1
pointless forced stealth segment with sherry out of place hacking crap,1
for the elza costume meaning sherry gets the same jacket as,1
a weird game glitch in sherrys part of the story when,1
or the antivirus c for sherry which is good imo some,1
claire you meet the young sherry birkin on your journey both,1
scene where you play as sherry where i had more survival,1
the mini side quest with sherry which was incredibly dark and,1
into zombies and claire meets sherry who is the daughter of,1
as claire you ll encounter sherry as i said it s,1
the original like enemies that sherry section in rpd where you,1
table in the orphanage during sherry s segment i also would,1
zombies cons character specific areas sherry scene verdict buttchin,1
playing claire and you had sherry birkin towing along and got,1
to get back and save sherry toodaloo,1
younger faces also counts for sherry ada birkin annette story is,1
not even talk about little sherry birken who cheerily asks to,1
find each other and adopt sherry as their kids no matter,1
